YEAR;BOX;BOX_OR;RING;BROOD_SIZE;OH;SEX;MASS_14;R_TARS_14;BRIGHTNESS;UV_CHROMA;H_THETA;H_PHI;R_ACHIEVED
2014;RE3;RE3;1EX15212;10;48;F;10.8;16.3;15577.179;0.196;0.491;-0.447;0.317
2014;RE3;RE3;1EX15213;10;48;F;10.6;16.7;10721.021;0.217;0.568;-0.403;0.219
2014;RE3;RE3;1EX15214;10;48;M;10.6;16.8;14637.844;0.205;0.469;-0.436;0.314
2014;RE3;RE3;1EX15215;10;48;F;11.5;16.7;15794.909;0.203;0.458;-0.422;0.338
2014;RE3;RE3;1EX15216;10;48;M;10.9;17.1;20567.063;0.195;0.472;-0.424;0.369
2014;RE3;RE3;1EX15217;10;48;M;11.1;16.7;18395.497;0.199;0.481;-0.462;0.291
2014;RE3;RE3;1EX15218;10;48;M;11.9;17.7;14620.71;0.177;0.478;-0.518;0.372
2014;RE40C;SK3B;1EX15291;14;50;F;10.8;15.9;12791.331;0.218;0.483;-0.38;0.24
2014;RE40C;RE40C;1EX15292;14;50;M;11.5;16.5;15180.059;0.195;0.467;-0.479;0.319
2014;RE40C;SK3B;1EX15293;14;50;F;10.4;16.4;18360.652;0.204;0.438;-0.473;0.268
2014;RE40C;RE40C;1EX15294;14;50;M;10.3;16.2;18382.258;0.197;0.43;-0.472;0.324
2014;RE40C;RE40C;1EX15295;14;50;F;9.6;15.3;15289.999;0.192;0.446;-0.462;0.345
2014;RE40C;SK3B;1EX15296;14;50;M;10.8;16.3;13751.705;0.209;0.463;-0.472;0.238
2014;RE40C;SK3B;1EX15297;14;50;M;10.3;16.3;14100.199;0.21;0.478;-0.449;0.248
2014;RE40C;RE40C;1EX15298;14;50;M;10.3;16.6;19669.981;0.209;0.446;-0.445;0.261
2014;RE40C;SK3B;1EX15299;14;50;F;10.5;16.1;14685.163;0.211;0.483;-0.452;0.234
2014;RE40C;RE40C;1EX15300;14;50;F;10.2;16;18034.253;0.201;0.447;-0.45;0.297
2014;RE40C;RE40C;1EX15301;14;50;M;11.1;17;15310.258;0.197;0.449;-0.464;0.32
2014;RE40C;SK3B;1EX15302;14;50;F;10.2;15.8;16830.585;0.184;0.451;-0.522;0.32
2014;RE40C;SK3B;1EX15303;14;50;F;10.5;15.2;15785.031;0.203;0.466;-0.483;0.261
2014;RM1;RM1;1ET96618;9;NA;F;11.4;16.08;14085.068;0.206;0.465;-0.39;0.31
2014;RM1;RM1;1ET96619;9;NA;F;11.06;16.59;17443.776;0.207;0.464;-0.436;0.26
2014;RM1;RM1;1ET96620;9;NA;M;12.41;16.92;13280.175;0.195;0.449;-0.448;0.336
2014;RM1;RM1;1ET96621;9;NA;M;11.3;16.74;13709.303;0.188;0.444;-0.473;0.354
2014;RM1;RM1;1ET96622;9;NA;F;10.21;15.86;16082.608;0.189;0.446;-0.467;0.35
2014;RM1;RM1;1ET96624;9;NA;M;10.13;16.41;16295.96;0.183;0.422;-0.552;0.303
2014;RM1;RM1;1ET96625;9;NA;F;10.94;16.46;12656.575;0.197;0.468;-0.45;0.323
2014;RM17;RM17;1EX15371;14;51;F;11.9;17.1;15322.994;0.197;0.544;-0.483;0.305
2014;RM17;RM17;1EX15372;14;51;F;11.9;16.6;14356.573;0.181;0.415;-0.464;0.409
2014;RM17;RM17;1EX15373;14;51;F;11.3;16.5;14469.831;0.206;0.46;-0.441;0.28
2014;RM17;RM17;1EX15374;14;51;F;12.4;16.9;15267.293;0.199;0.456;-0.438;0.325
2014;RM17;RM17;1EX15375;14;51;M;12.4;18.1;13758.893;0.184;0.43;-0.474;0.394
2014;RM17;RM17;1EX15376;14;51;F;11.7;16.6;15760.791;0.2;0.456;-0.405;0.359
2014;RM17;RM17;1EX15377;14;51;F;12.1;17;17059.967;0.191;0.426;-0.48;0.343
2014;RM17;RM17;1EX15378;14;51;F;11.8;17.2;16968.926;0.199;0.425;-0.485;0.286
2014;RM17;RM17;1EX15379;14;51;F;11.6;17.1;15550.114;0.191;0.448;-0.454;0.363
2014;RM17;RM17;1EX15380;14;51;M;12.1;17;15987.664;0.203;0.445;-0.436;0.315
2014;RM17;RM17;1EX15381;14;51;F;11.4;17;14012.624;0.206;0.434;-0.446;0.282
2014;RM17;RM17;1EX15382;14;51;M;12.4;18;14909.738;0.188;0.433;-0.484;0.358
2014;RM33;RW30;1EX15140;11;46;F;10.8;16.1;15646.297;0.181;0.478;-0.526;0.331
2014;RM33;RM33;1EX15141;11;46;F;9.9;14.8;17206.45;0.187;0.509;-0.566;0.282
2014;RM33;RM33;1EX15142;11;46;F;8.9;15.1;14170.284;0.185;0.547;-0.607;0.252
2014;RM33;RW30;1EX15143;11;46;F;10.3;15.8;14576.636;0.17;0.441;-0.582;0.331
2014;RM33;RM33;1EX15144;11;46;F;10;15.7;17286.534;0.184;0.5;-0.542;0.315
2014;RM33;RW30;1EX15145;11;46;F;10.1;15.8;13248.949;0.196;0.494;-0.472;0.314
2014;RM33;RM33;1EX15146;11;46;F;10.3;15.4;17487.449;0.184;0.495;-0.565;0.297
2014;RM33;RW30;1EX15147;11;46;F;12.1;16.5;15085.461;0.197;0.495;-0.433;0.345
2014;RM33;RM33;1EX15148;11;46;M;11.4;16.2;14948.105;0.185;0.508;-0.578;0.286
2014;RM33;RW30;1EX15149;11;46;M;12.1;17.4;18355.187;0.19;0.463;-0.503;0.323
2014;RN23;RN23;1EX15688;12;55;M;10.7;16.4;13579.095;0.192;0.471;-0.555;0.271
2014;RN23;AN6B;1EX15689;12;55;M;9.6;17;13760.177;0.211;0.496;-0.471;0.235
2014;RN23;RN23;1EX15690;12;55;M;11.6;16.4;15674.81;0.181;0.533;-0.652;0.26
2014;RN23;AN6B;1EX15691;12;55;M;9;16.4;14188.364;0.196;0.494;-0.558;0.231
2014;RN23;AN6B;1EX15692;12;55;F;9.8;15.6;14629.154;0.203;0.49;-0.491;0.254
2014;RN23;AN6B;1EX15693;12;55;M;8.8;16.2;17112.901;0.191;0.459;-0.551;0.274
2014;RN23;RN23;1EX15694;12;55;F;10.4;15.4;15329.825;0.203;0.507;-0.51;0.245
2014;RN23;AN6B;1EX15695;12;55;F;9.7;17.2;12741.41;0.186;0.586;-0.618;0.233
2014;RN23;RN23;1EX15696;12;55;F;10.7;16.7;14581.338;0.163;0.521;-0.709;0.316
2014;RN23;AN6B;1EX15697;12;55;M;10.4;16.7;14731.786;0.182;0.499;-0.662;0.254
2014;RN23;RN23;1EX15698;12;55;F;8.2;15.1;17241.404;0.205;0.473;-0.512;0.219
2014;RN33;RN33;1ET96561;9;NA;F;9.22;15.81;16595.275;0.172;0.467;-0.55;0.351
2014;RN33;RN33;1ET96562;9;NA;F;10.75;15.36;14793.215;0.173;0.49;-0.539;0.372
2014;RN33;RN33;1ET96611;9;NA;F;12.39;17.57;14679.404;0.198;0.547;-0.448;0.333
2014;RN33;RN33;1ET96612;9;NA;M;11.8;17.6;15498.544;0.196;0.516;-0.459;0.332
2014;RN33;RN33;1ET96613;9;NA;M;12.23;16.88;18187.121;0.2;0.465;-0.448;0.313
2014;RN33;RN33;1ET96614;9;NA;M;11.34;16.59;13105.502;0.186;0.521;-0.516;0.33
2014;RN33;RN33;1ET96615;9;NA;M;11.6;16.33;14882.254;0.188;0.532;-0.484;0.337
2014;RN33;RN33;1ET96616;9;NA;M;11.67;16.75;12994.158;0.189;0.487;-0.464;0.367
2014;RN33;RN33;1ET96617;9;NA;F;11.98;17.66;16115.784;0.194;0.492;-0.426;0.396
2014;RN35;RN35;1EX15641;13;54;M;11.5;16.3;18423.636;0.2;0.433;-0.456;0.313
2014;RN35;OL25;1EX15642;13;54;F;12.7;17.5;16772.197;0.198;0.465;-0.446;0.328
2014;RN35;RN35;1EX15643;13;54;F;12.5;16.5;16582.864;0.203;0.468;-0.446;0.302
2014;RN35;OL25;1EX15644;13;54;M;13.1;17.3;17692.065;0.195;0.46;-0.469;0.333
2014;RN35;RN35;1EX15645;13;54;F;12.1;16.8;13743.883;0.174;0.523;-0.552;0.349
2014;RN35;OL25;1EX15646;13;54;F;11.6;16.7;15227.96;0.206;0.443;-0.45;0.283
2014;RN35;RN35;1EX15647;13;54;M;12;16.7;16627.367;0.201;0.475;-0.491;0.271
2014;RN35;OL25;1EX15648;13;54;F;12.2;16.8;14850.189;0.182;0.549;-0.573;0.289
2014;RN35;OL25;1EX15649;13;54;F;12.2;17;15190.767;0.177;0.519;-0.558;0.329
2014;RN37;RN37;1EX15130;12;46;F;11.2;17;14697.496;0.174;0.49;-0.562;0.339
2014;RN37;RN37;1EX15131;12;46;F;11.2;16.9;12410.401;0.176;0.523;-0.577;0.319
2014;RN37;RN37;1EX15132;12;46;M;11.9;17.4;11878.59;0.176;0.55;-0.583;0.308
2014;RN37;RN37;1EX15133;12;46;M;11.6;17.5;13231.68;0.166;0.507;-0.592;0.347
2014;RN37;RN37;1EX15134;12;46;M;11.6;17.7;13585.91;0.177;0.5;-0.537;0.352
2014;RN37;RN37;1EX15135;12;46;F;11;16.7;12717.689;0.18;0.549;-0.574;0.294
2014;RN37;RN37;1EX15136;12;46;M;11.9;17.7;11385.905;0.169;0.537;-0.588;0.332
2014;RN37;RN37;1EX15137;12;46;F;12.3;17;12781.336;0.18;0.534;-0.546;0.324
2014;RN37;RN37;1EX15138;12;46;F;11.2;16.9;15315.347;0.2;0.477;-0.47;0.293
2014;RN37;RN37;1EX15139;12;46;F;11.8;16.5;15312.52;0.183;0.471;-0.525;0.332
2014;RO14B;RO14B;1EX15219;10;48;M;11.5;17.2;16546.609;0.185;0.465;-0.514;0.33
2014;RO14B;RO14B;1EX15220;10;48;F;12;17.1;15601.249;0.199;0.495;-0.45;0.311
2014;RO14B;RO14B;1EX15221;10;48;F;10.9;16.7;14603.337;0.195;0.492;-0.441;0.35
2014;RO14B;RO14B;1EX15222;10;48;M;12.8;17.4;14183.36;0.201;0.506;-0.439;0.309
2014;RO14B;RO14B;1EX15223;10;48;F;12.8;17;14990.335;0.2;0.494;-0.422;0.326
2014;RO14B;RO14B;1EX15224;10;48;M;12.4;17.3;13707.508;0.205;0.518;-0.417;0.299
2014;RO14B;RO14B;1EX15225;10;48;F;11.5;16.5;13878.039;0.206;0.52;-0.402;0.303
2014;RO15B;RO15B;1EX15038;9;42;M;11.4;17.4;15419.463;0.217;0.464;-0.374;0.272
2014;RO15B;RO15B;1EX15039;9;42;M;11.3;17.2;14867.374;0.229;0.469;-0.304;0.233
2014;RO15B;RO15B;1EX15040;9;42;F;11.2;16.4;16607.022;0.225;0.476;-0.325;0.228
2014;RO15B;RO15B;1EX15041;9;42;M;9.9;16.5;16601.37;0.208;0.433;-0.402;0.324
2014;RO15B;RO15B;1EX15042;9;42;M;10.9;17.4;14503.172;0.225;0.474;-0.281;0.295
2014;RO19;RO19;1ET96398;5;56;M;13.04;17.65;11367.218;0.22;0.545;-0.336;0.282
2014;RO19;RO19;1ET96399;5;56;F;11.53;16.07;12044.795;0.232;0.585;-0.258;0.218
2014;RO19;RO19;1ET96400;5;56;M;12.02;17.14;13103.462;0.225;0.549;-0.359;0.226
2014;RO19;RO19;1ET96401;5;56;F;11.72;16.3;11090.411;0.22;0.527;-0.341;0.278
2014;RO19;RO19;1ET96402;5;56;F;11.98;16.6;11526.709;0.236;0.567;-0.222;0.223
2014;RO1D;RO1D;1EX15576;11;53;F;12.1;16.6;12750.857;0.214;0.46;-0.392;0.278
2014;RO1D;RO1D;1EX15577;11;53;M;12.1;17.2;14729.133;0.206;0.457;-0.426;0.301
2014;RO1D;RO1D;1EX15578;11;53;F;11.8;16.7;13983.178;0.198;0.442;-0.429;0.343
2014;RO1D;RO1D;1EX15579;11;53;M;12.2;17.1;14803.432;0.197;0.434;-0.465;0.324
2014;RO1D;RO1D;1EX15580;11;53;F;12.3;17.4;14244.16;0.206;0.455;-0.396;0.334
2014;RO1D;RO1D;1EX15581;11;53;F;12.2;17.2;12474.571;0.214;0.465;-0.366;0.296
2014;RO1D;RO1D;1EX15582;11;53;M;12;17;14141.484;0.201;0.437;-0.449;0.321
2014;RO22;RO22;1EX15623;10;54;F;10.4;16.1;17244.43;0.199;0.436;-0.463;0.298
2014;RO22;RO22;1EX15624;10;54;F;10.6;16.5;16015.001;0.206;0.444;-0.41;0.305
2014;RO22;RO22;1EX15625;10;54;F;11.7;16.6;16154.778;0.216;0.467;-0.365;0.278
2014;RO22;RO22;1EX15626;10;54;M;11.6;17.6;16317.379;0.182;0.451;-0.514;0.354
2014;RO22;RO22;1EX15627;10;54;M;11.7;16.8;12728.392;0.182;0.467;-0.541;0.334
2014;RO22;RO22;1EX15628;10;54;F;11.2;16.4;15805.953;0.207;0.498;-0.459;0.252
2014;RO22;RO22;1EX15629;10;54;F;10.5;16.6;15756.523;0.219;0.501;-0.315;0.315
2014;RO22;RO22;1EX15630;10;54;M;11.5;17.4;11572.203;0.204;0.472;-0.405;0.327
2014;RO22;RO22;1EX15631;10;54;F;10.6;16.3;16556.741;0.191;0.458;-0.516;0.294
2014;RO2C;RO2C;1EX15632;9;54;M;12.2;17.3;13516.891;0.2;0.479;-0.423;0.354
2014;RO2C;RO2C;1EX15633;9;54;M;11.5;16.6;15298.243;0.205;0.483;-0.483;0.253
2014;RO2C;RO2C;1EX15634;9;54;F;12;16.8;12100.605;0.204;0.504;-0.449;0.292
2014;RO2C;RO2C;1EX15635;9;54;M;12.5;16.6;9796.424;0.221;0.539;-0.392;0.212
2014;RO2C;RO2C;1EX15636;9;54;F;11.5;17;11711.013;0.214;0.58;-0.401;0.276
2014;RO2C;RO2C;1EX15637;9;54;F;11.2;16.6;11659.301;0.205;0.507;-0.434;0.299
2014;RO2C;RO2C;1EX15638;9;54;F;11.7;16.7;14293.352;0.236;0.579;-0.22;0.242
2014;RO2C;RO2C;1EX15639;9;54;F;11.5;17.2;14289.317;0.237;0.574;-0.218;0.23
2014;RO2C;RO2C;1EX15640;9;54;F;12.2;16.6;12588.087;0.22;0.53;-0.32;0.31
2014;RO30B;RO30B;1EX15284;9;50;F;10.7;16.7;13723.453;0.203;0.525;-0.435;0.339
2014;RO30B;RO30B;1EX15285;9;50;M;11.6;17.4;14235.499;0.179;0.497;-0.515;0.382
2014;RO30B;RO30B;1EX15286;9;50;M;12.5;17.4;17726.483;0.203;0.515;-0.47;0.295
2014;RO30B;RO30B;1EX15287;9;50;F;11.3;16.8;12187.217;0.188;0.537;-0.5;0.354
2014;RO30B;RO30B;1EX15288;9;50;F;11;16.6;13523.795;0.207;0.557;-0.438;0.297
2014;RO30B;RO30B;1EX15289;9;50;M;12.3;17.5;12992.578;0.201;0.546;-0.468;0.317
2014;RO30B;RO30B;1EX15290;9;50;M;11.1;17;14276.231;0.198;0.523;-0.479;0.326
2014;RO7;FO5B;1EX15564;12;53;F;10.3;16.2;17048.763;0.193;0.501;-0.534;0.283
2014;RO7;FO5B;1EX15565;12;53;F;10;16.1;14742.47;0.216;0.458;-0.391;0.274
2014;RO7;RO7;1EX15566;12;53;F;11;17.4;16426.042;0.222;0.478;-0.32;0.266
2014;RO7;FO5B;1EX15567;12;53;M;11.8;17.2;13988.292;0.202;0.44;-0.43;0.337
2014;RO7;FO5B;1EX15568;12;53;M;11.2;16.7;14888.691;0.197;0.421;-0.468;0.327
2014;RO7;RO7;1EX15569;12;53;M;10.1;17.2;12817.274;0.164;0.499;-0.611;0.338
2014;RO7;FO5B;1EX15570;12;53;F;10;16;14609.266;0.199;0.442;-0.445;0.334
2014;RO7;FO5B;1EX15571;12;53;F;10.6;16.4;15629.853;0.207;0.437;-0.417;0.298
2014;RO7;RO7;1EX15572;12;53;F;11.3;16.8;16511.694;0.21;0.438;-0.407;0.282
2014;RO7;RO7;1EX15573;12;53;F;11.1;16.5;17326.602;0.197;0.53;-0.504;0.281
2014;RO7;RO7;1EX15574;12;53;F;10.7;16.8;13882.412;0.211;0.475;-0.417;0.279
2014;RO7;RO7;1EX15575;12;53;F;11.1;16.9;14897.664;0.207;0.443;-0.499;0.229
2014;RU22;RU22;1ET97682;9;NA;M;NA;17.69;12649.319;0.195;0.603;-0.488;0.29
2014;RU22;RU22;1ET97683;9;NA;F;NA;17.55;12065.474;0.203;0.577;-0.413;0.339
2014;RU22;RU22;1ET97684;9;NA;M;NA;16.8;10885.472;0.198;0.603;-0.511;0.282
2014;RU22;RU22;1ET97685;9;NA;F;NA;17.28;11298.039;0.207;0.634;-0.485;0.248
2014;RU22;RU22;1ET97686;9;NA;F;NA;16.59;9687.689;0.186;0.61;-0.514;0.318
2014;RU22;RU22;1ET97688;9;NA;F;NA;16.68;13189.793;0.204;0.585;-0.462;0.273
2014;RU22;RU22;1ET97689;9;NA;M;NA;17.78;8760.198;0.21;0.753;-0.453;0.229
2014;RU22;RU22;1ET97699;9;NA;M;NA;17.69;10906.229;0.189;0.623;-0.501;0.301
2014;RU65;RU65;1ET98434;9;NA;F;NA;17.77;12844.698;0.192;0.474;-0.517;0.281
2014;RU65;RU65;1ET98435;7;NA;M;NA;17.94;10982.416;0.197;0.514;-0.467;0.312
2014;RU65;RU65;1ET98436;7;NA;F;NA;17.14;9863.419;0.203;0.546;-0.495;0.234
2014;RU65;RU65;1ET98437;7;NA;F;NA;17.28;11998.27;0.209;0.535;-0.444;0.253
2014;RU65;RU65;1ET98438;7;NA;M;NA;16.67;13360.571;0.214;0.512;-0.42;0.226
2014;RU65;RU65;1ET98439;7;NA;M;NA;18.05;12829.575;0.197;0.509;-0.475;0.303
2014;RU65;RU65;1ET98440;7;NA;F;NA;17.14;12776.857;0.203;0.496;-0.537;0.212
2014;RU65;RU65;1ET98441;7;NA;F;NA;18;12624.261;0.204;0.482;-0.438;0.288
2014;RU75;RU75;1ET98408;10;NA;M;NA;17.7;12119.551;0.189;0.488;-0.488;0.342
2014;RU75;RU75;1ET98409;10;NA;M;NA;17.75;11382.469;0.194;0.506;-0.497;0.304
2014;RU75;RU75;1ET98410;10;NA;M;NA;17.19;13601.27;0.202;0.522;-0.518;0.242
2014;RU75;RU75;1ET98411;10;NA;M;NA;16.87;12143.236;0.192;0.515;-0.533;0.274
2014;RU75;RU75;1ET98412;10;NA;F;NA;16.63;13919.406;0.205;0.49;-0.456;0.27
2014;RU75;RU75;1ET98413;10;NA;F;NA;16.6;11969.407;0.198;0.519;-0.482;0.289
2014;RU75;RU75;1ET98414;10;NA;M;NA;17.6;11957.527;0.202;0.528;-0.511;0.249
2014;RU75;RU75;1ET98415;10;NA;F;NA;16.89;12354.79;0.206;0.531;-0.47;0.247
2014;RU75;RU75;1ET98416;10;NA;M;NA;17.41;15891.451;0.191;0.478;-0.487;0.339
2014;RU75;RU75;1ET98417;10;NA;F;NA;16.44;13923.091;0.199;0.493;-0.457;0.297
2014;RW30;RM33;1EX15053;10;46;M;11.6;16.2;15862.792;0.192;0.447;-0.547;0.264
2014;RW30;RW30;1EX15054;10;46;F;12;16.6;16222.89;0.188;0.45;-0.483;0.329
2014;RW30;RM33;1EX15055;10;46;M;10.9;15.8;15047.781;0.202;0.456;-0.491;0.257
2014;RW30;RW30;1EX15056;10;46;M;11.6;16.1;17420.711;0.203;0.454;-0.435;0.293
2014;RW30;RW30;1EX15057;10;46;M;11.6;17.3;14247.271;0.206;0.462;-0.431;0.284
2014;RW30;RM33;1EX15058;10;46;F;9.3;NA;16986.276;0.195;0.452;-0.53;0.265
2014;RW30;RM33;1EX15059;10;46;F;10.9;15.3;18981.023;0.21;0.455;-0.469;0.232
2014;RW30;RW30;1EX15060;10;46;F;10.9;16.2;13365.978;0.203;0.456;-0.442;0.298
2014;RW30;RM33;1EX15061;10;46;M;10.9;15.4;15293.633;0.191;0.449;-0.52;0.299
2014;RW35;RW35;1EX15114;12;43;F;9.5;17;14770.626;0.218;0.476;-0.363;0.26
2014;RW35;RW35;1EX15115;12;43;F;9;16.4;18712.742;0.205;0.439;-0.419;0.315
2014;RW35;RW35;1EX15116;12;43;M;9.1;16.1;15377.192;0.193;0.438;-0.461;0.364
2014;RW35;RW35;1EX15117;12;43;M;9.7;17.3;20083.29;0.213;0.442;-0.424;0.26
2014;RW35;RW35;1EX15118;12;43;M;10.3;16.9;14224.448;0.192;0.437;-0.49;0.331
2014;RW35;RW35;1EX15119;12;43;M;8.7;16.1;13745.614;0.218;0.435;-0.422;0.238
2014;RW35;RW35;1EX15120;12;43;F;8.8;16.3;16303.735;0.222;0.466;-0.346;0.246
2014;RW35;RW35;1EX15121;12;43;M;9.7;16.9;11902.923;0.212;0.456;-0.371;0.316
2014;RW35;RW35;1EX15122;12;43;F;5.9;14.7;14414.45;0.215;0.45;-0.403;0.259
2014;RW54;RW54;1EX15342;11;50;F;10.8;16.4;17312.554;0.198;0.44;-0.479;0.312
2014;RW54;RW54;1EX15343;11;50;M;12.1;17;17710.541;0.166;0.399;-0.551;0.408
2014;RW54;RW54;1EX15345;11;50;M;11.9;17.1;15658.805;0.192;0.482;-0.524;0.298
2014;RW54;RW54;1EX15346;11;50;M;11.8;16.9;15672.718;0.199;0.453;-0.493;0.302
2014;RW54;RW54;1EX15347;11;50;F;10.7;15.9;17969.854;0.189;0.456;-0.532;0.308
2014;RW54;RW54;1EX15348;11;50;F;10.9;16.5;17677.147;0.199;0.474;-0.484;0.291
2014;RW54;RW54;1EX15349;11;50;M;11.3;16.6;15597.103;0.202;0.452;-0.509;0.266
2014;RW54;RW54;1EX15350;11;50;F;10.4;16.6;13276.764;0.202;0.455;-0.455;0.305
2014;RW54;RW54;1EX15351;11;50;F;8.9;15.8;16169.414;0.197;0.431;-0.541;0.256
2014;SK19;SK19;1EX15316;12;50;F;10.5;16.8;15512.973;0.217;0.477;-0.389;0.237
2014;SK19;SK19;1EX15317;12;50;M;11.8;17.3;16798.369;0.191;0.443;-0.525;0.295
2014;SK19;SK19;1EX15318;12;50;M;8.8;NA;17046.835;0.203;0.447;-0.517;0.24
2014;SK19;SK19;1EX15319;12;50;M;11.4;17.1;14883.651;0.193;0.455;-0.508;0.305
2014;SK19;SK19;1EX15320;12;50;M;10.4;16.9;14635.282;0.189;0.452;-0.541;0.294
2014;SK19;SK19;1EX15321;12;50;F;10.7;16.5;18488.162;0.202;0.448;-0.481;0.273
2014;SK19;SK19;1EX15322;12;50;M;11.7;16.7;17685.566;0.214;0.467;-0.436;0.234
2014;SK19;SK19;1EX15323;12;50;M;10.8;17.2;14752.671;0.19;0.449;-0.531;0.293
2014;SK19;SK19;1EX15324;12;50;F;11.5;16.5;15936.693;0.201;0.461;-0.503;0.256
2014;SK19;SK19;1EX15325;12;50;F;10.9;16.7;16069.934;0.173;0.425;-0.544;0.361
2014;SK19;SK19;1EX15326;12;50;F;10.9;16.6;14402.804;0.214;0.486;-0.422;0.249
2014;SK19;SK19;1EX15327;12;50;F;10.8;16.4;15182.533;0.211;0.472;-0.518;0.189
2014;SK3B;SK3B;1EX15328;14;50;M;10.6;16.1;20076.261;0.213;0.452;-0.403;0.281
2014;SK3B;SK3B;1EX15329;14;50;F;10.2;16.3;18711.237;0.213;0.47;-0.383;0.294
2014;SK3B;RE40C;1EX15330;14;50;M;11.1;16.6;13775.189;0.213;0.469;-0.448;0.26
2014;SK3B;RE40C;1EX15331;14;50;M;11;16.7;14427.43;0.185;0.48;-0.527;0.34
2014;SK3B;SK3B;1EX15332;14;50;F;10.7;15.8;11748.369;0.175;0.538;-0.575;0.312
2014;SK3B;SK3B;1EX15333;14;50;F;10.9;15.6;16433.525;0.196;0.443;-0.465;0.336
2014;SK3B;SK3B;1EX15334;14;50;F;9.7;15.9;17398.163;0.187;0.46;-0.532;0.322
2014;SK3B;RE40C;1EX15335;14;50;M;10.8;17.4;16393.837;0.196;0.483;-0.538;0.27
2014;SK3B;SK3B;1EX15336;14;50;F;10.2;15.7;14923.31;0.181;0.485;-0.541;0.334
2014;SK3B;RE40C;1EX15337;14;50;F;9.8;15.8;14674.078;0.191;0.512;-0.532;0.298
2014;SK3B;RE40C;1EX15338;14;50;M;11;16.8;18262.874;0.188;0.48;-0.533;0.312
2014;SK3B;RE40C;1EX15339;14;50;M;10.6;16.3;13434.902;0.183;0.483;-0.53;0.342
2014;SK3B;SK3B;1EX15340;14;50;F;10;15.2;13231.29;0.187;0.517;-0.554;0.287
2014;SK3B;RE40C;1EX15341;14;50;M;9.2;16;18303.692;0.191;0.49;-0.556;0.265
2014;SL14B;SL14B;1ET97760;10;NA;M;NA;17.73;10015.026;0.179;0.696;-0.607;0.255
2014;SL14B;SL14B;1ET97761;10;NA;F;NA;17.4;10321.209;0.174;0.639;-0.549;0.325
2014;SL14B;SL14B;1ET97763;10;NA;F;NA;17.22;10272.05;0.207;0.791;-0.516;0.201
2014;SL14B;SL14B;1ET97764;10;NA;M;NA;16.72;10125.033;0.188;0.691;-0.536;0.28
2014;SL14B;SL14B;1ET97765;10;NA;F;NA;16.65;10167.895;0.182;0.666;-0.55;0.299
2014;SL14B;SL14B;1ET97766;10;NA;F;NA;16.78;11888.712;0.205;0.761;-0.565;0.181
2014;SL14B;SL14B;1ET97767;10;NA;F;NA;16.83;10340.382;0.167;0.633;-0.59;0.321
2014;SL14B;SL14B;1ET97768;10;NA;M;NA;16.24;15189.847;0.18;0.567;-0.525;0.339
2014;SL14B;SL14B;1ET97769;10;NA;M;NA;16.65;11707.279;0.174;0.645;-0.637;0.278
2014;SL4;SL4;1ET97650;9;NA;M;NA;16.96;13313.824;0.205;0.493;-0.458;0.273
2014;SL4;SL4;1ET97651;9;NA;M;NA;16.8;15052.922;0.213;0.489;-0.385;0.283
2014;SL4;SL4;1ET97652;9;NA;F;NA;17.82;12088.598;0.192;0.473;-0.465;0.346
2014;SL4;SL4;1ET97653;9;NA;F;NA;17.5;14431.958;0.196;0.464;-0.498;0.298
2014;SL4;SL4;1ET97654;9;NA;M;NA;17.42;16670.339;0.216;0.473;-0.379;0.273
2014;SL4;SL4;1ET97655;9;NA;F;NA;17.3;14553.326;0.203;0.476;-0.447;0.294
2014;SL4;SL4;1ET97656;9;NA;M;NA;17.99;15423.569;0.203;0.46;-0.456;0.291
2014;SL4;SL4;1ET97657;9;NA;M;NA;16.92;13244.182;0.194;0.472;-0.484;0.319
2014;SL4;SL4;1ET97658;9;NA;M;NA;17.85;15296.535;0.202;0.456;-0.444;0.313
2014;SP47;SP47;1ET97742;8;NA;M;NA;16.87;12441.923;0.2;0.452;-0.504;0.253
2014;SP47;SP47;1ET98427;8;NA;M;NA;16.38;13935.257;0.203;0.454;-0.466;0.269
2014;SP47;SP47;1ET98428;8;NA;F;NA;16.31;12906.023;0.226;0.481;-0.328;0.223
2014;SP47;SP47;1ET98429;8;NA;F;NA;17.6;15004.936;0.197;0.458;-0.498;0.267
2014;SP47;SP47;1ET98430;8;NA;M;NA;16.47;11679.155;0.196;0.442;-0.448;0.343
2014;SP47;SP47;1ET98431;8;NA;F;NA;16.61;14773.35;0.206;0.464;-0.4;0.315
2014;SP47;SP47;1ET98432;8;NA;F;NA;17.01;17832.18;0.215;0.475;-0.397;0.219
2014;SP47;SP47;1ET98433;8;NA;M;NA;17.01;15271.184;0.205;0.451;-0.415;0.316
2014;ST11;ST11;1ET98304;10;NA;M;NA;17.19;12371.199;0.204;0.605;-0.529;0.22
2014;ST11;ST11;1ET98305;10;NA;F;NA;16.41;10659.756;0.199;0.638;-0.529;0.225
2014;ST11;ST11;1ET98306;10;NA;F;NA;15.9;8590.525;0.217;0.735;-0.465;0.177
2014;ST11;ST11;1ET98307;10;NA;F;NA;16.24;7498.306;0.203;0.812;-0.683;0.169
2014;ST11;ST11;1ET98308;10;NA;F;NA;16.3;13834.822;0.211;0.61;-0.481;0.204
2014;ST11;ST11;1ET98309;10;NA;F;NA;16.43;7965.107;0.204;0.68;-0.528;0.214
